"timestamp","date","year","doy","hr","doy_h","precip.cm","lag.precip","water.depth"
2014-09-18 16:00:00,2014-09-18,2014,261,16,261.16,0,0,17.112138
2014-09-18 17:00:00,2014-09-18,2014,261,17,261.17,0,0,17.866716
2014-09-18 18:00:00,2014-09-18,2014,261,18,261.18,0,0,17.336472
2014-09-18 19:00:00,2014-09-18,2014,261,19,261.19,0,0,17.489427
2014-09-18 20:00:00,2014-09-18,2014,261,20,261.2,0,0,17.642382
2014-09-18 21:00:00,2014-09-18,2014,261,21,261.21,0,0,17.662776
2014-09-18 22:00:00,2014-09-18,2014,261,22,261.22,0,0,17.489427
2014-09-18 23:00:00,2014-09-18,2014,261,23,261.23,0,0,17.550609
2014-09-19,2014-09-19,2014,262,0,262,0,0,17.37726
2014-09-19 01:00:00,2014-09-19,2014,262,1,262.01,0,0,17.621988
2014-09-19 02:00:00,2014-09-19,2014,262,2,262.02,0,0,17.397654
2014-09-19 03:00:00,2014-09-19,2014,262,3,262.03,0,0,17.132532
2014-09-19 04:00:00,2014-09-19,2014,262,4,262.04,0,0,17.285487
2014-09-19 05:00:00,2014-09-19,2014,262,5,262.05,0,0,17.152926
2014-09-19 06:00:00,2014-09-19,2014,262,6,262.06,0,0,17.203911
2014-09-19 07:00:00,2014-09-19,2014,262,7,262.07,0,0,17.224305
2014-09-19 08:00:00,2014-09-19,2014,262,8,262.08,0,0,17.122335
2014-09-19 09:00:00,2014-09-19,2014,262,9,262.09,0,0,16.826622
2014-09-19 10:00:00,2014-09-19,2014,262,10,262.1,0,0,16.857213
2014-09-19 11:00:00,2014-09-19,2014,262,11,262.11,0,0,16.785834
2014-09-19 12:00:00,2014-09-19,2014,262,12,262.12,0,0,16.632879
2014-09-19 13:00:00,2014-09-19,2014,262,13,262.13,0,0,16.541106
2014-09-19 14:00:00,2014-09-19,2014,262,14,262.14,0,0,16.898001
2014-09-19 15:00:00,2014-09-19,2014,262,15,262.15,0,0,16.775637
2014-09-19 16:00:00,2014-09-19,2014,262,16,262.16,0,0,16.612485
2014-09-19 17:00:00,2014-09-19,2014,262,17,262.17,0,0,16.898001
2014-09-19 18:00:00,2014-09-19,2014,262,18,262.18,0,0,16.847016
2014-09-19 19:00:00,2014-09-19,2014,262,19,262.19,0,0,16.622682
2014-09-19 20:00:00,2014-09-19,2014,262,20,262.2,0,0,16.796031
2014-09-19 21:00:00,2014-09-19,2014,262,21,262.21,0,0,16.683864
2014-09-19 22:00:00,2014-09-19,2014,262,22,262.22,0,0,16.877607
2014-09-19 23:00:00,2014-09-19,2014,262,23,262.23,0,0,16.683864
2014-09-20,2014-09-20,2014,263,0,263,0,0,16.449333
2014-09-20 01:00:00,2014-09-20,2014,263,1,263.01,0,0,16.520712
2014-09-20 02:00:00,2014-09-20,2014,263,2,263.02,0,0,16.694061
2014-09-20 03:00:00,2014-09-20,2014,263,3,263.03,0,0,16.367757
2014-09-20 04:00:00,2014-09-20,2014,263,4,263.04,0,0,16.469727
2014-09-20 05:00:00,2014-09-20,2014,263,5,263.05,0,0,16.490121
2014-09-20 06:00:00,2014-09-20,2014,263,6,263.06,0,0,16.551303
2014-09-20 07:00:00,2014-09-20,2014,263,7,263.07,0,0,16.388151
2014-09-20 08:00:00,2014-09-20,2014,263,8,263.08,0,0,16.500318
2014-09-20 09:00:00,2014-09-20,2014,263,9,263.09,0,0,16.174014
2014-09-20 10:00:00,2014-09-20,2014,263,10,263.1,0,0,16.337166
2014-09-20 11:00:00,2014-09-20,2014,263,11,263.11,0,0,16.530909
2014-09-20 12:00:00,2014-09-20,2014,263,12,263.12,0,0,16.326969
2014-09-20 13:00:00,2014-09-20,2014,263,13,263.13,0,0,16.306575
2014-09-20 14:00:00,2014-09-20,2014,263,14,263.14,0,0,16.510515
2014-09-20 15:00:00,2014-09-20,2014,263,15,263.15,0,0,16.653273
2014-09-20 16:00:00,2014-09-20,2014,263,16,263.16,0,0,16.571697
2014-09-20 17:00:00,2014-09-20,2014,263,17,263.17,0,0,16.520712
2014-09-20 18:00:00,2014-09-20,2014,263,18,263.18,0,0,16.388151
2014-09-20 19:00:00,2014-09-20,2014,263,19,263.19,0,0,16.275984
2014-09-20 20:00:00,2014-09-20,2014,263,20,263.2,0,0,16.439136
2014-09-20 21:00:00,2014-09-20,2014,263,21,263.21,0,0,16.163817
2014-09-20 22:00:00,2014-09-20,2014,263,22,263.22,0,0,16.184211
2014-09-20 23:00:00,2014-09-20,2014,263,23,263.23,0,0,16.275984
2014-09-21,2014-09-21,2014,264,0,264,0,0,16.306575
2014-09-21 01:00:00,2014-09-21,2014,264,1,264.01,0,0,16.163817
2014-09-21 02:00:00,2014-09-21,2014,264,2,264.02,0,0,16.163817
2014-09-21 03:00:00,2014-09-21,2014,264,3,264.03,0,0,16.275984
2014-09-21 04:00:00,2014-09-21,2014,264,4,264.04,0,0,16.082241
2014-09-21 05:00:00,2014-09-21,2014,264,5,264.05,0,0,16.133226
2014-09-21 06:00:00,2014-09-21,2014,264,6,264.06,0,0,15.94968
2014-09-21 07:00:00,2014-09-21,2014,264,7,264.07,0,0,16.143423
2014-09-21 08:00:00,2014-09-21,2014,264,8,264.08,0,0,15.64377
2014-09-21 09:00:00,2014-09-21,2014,264,9,264.09,0.3048,0,15.694755
2014-09-21 10:00:00,2014-09-21,2014,264,10,264.1,0,0.3048,16.072044
2014-09-21 11:00:00,2014-09-21,2014,264,11,264.11,0,0,15.735543
2014-09-21 12:00:00,2014-09-21,2014,264,12,264.12,0,0,15.970074
2014-09-21 13:00:00,2014-09-21,2014,264,13,264.13,0,0,16.021059
2014-09-21 14:00:00,2014-09-21,2014,264,14,264.14,0,0,16.316772
2014-09-21 15:00:00,2014-09-21,2014,264,15,264.15,0,0,16.072044
2014-09-21 16:00:00,2014-09-21,2014,264,16,264.16,0,0,16.092438
2014-09-21 17:00:00,2014-09-21,2014,264,17,264.17,0,0,15.633573
2014-09-21 18:00:00,2014-09-21,2014,264,18,264.18,0,0,15.725346
2014-09-21 19:00:00,2014-09-21,2014,264,19,264.19,0,0,15.715149
2014-09-21 20:00:00,2014-09-21,2014,264,20,264.2,0,0,15.837513
2014-09-21 21:00:00,2014-09-21,2014,264,21,264.21,0,0,15.796725
2014-09-21 22:00:00,2014-09-21,2014,264,22,264.22,0.0254,0,15.990468
2014-09-21 23:00:00,2014-09-21,2014,264,23,264.23,0.1016,0.0254,16.112832
2014-09-22,2014-09-22,2014,265,0,265,0,0.1016,15.888498
2014-09-22 01:00:00,2014-09-22,2014,265,1,265.01,0,0,16.041453
2014-09-22 02:00:00,2014-09-22,2014,265,2,265.02,0,0,16.061847
2014-09-22 03:00:00,2014-09-22,2014,265,3,265.03,0,0,16.031256
2014-09-22 04:00:00,2014-09-22,2014,265,4,265.04,0,0,16.041453
2014-09-22 05:00:00,2014-09-22,2014,265,5,265.05,0,0,16.072044
2014-09-22 06:00:00,2014-09-22,2014,265,6,265.06,0,0,16.031256
2014-09-22 07:00:00,2014-09-22,2014,265,7,265.07,0,0,16.204605
2014-09-22 08:00:00,2014-09-22,2014,265,8,265.08,0,0,16.061847
2014-09-22 09:00:00,2014-09-22,2014,265,9,265.09,0,0,16.235196
2014-09-22 10:00:00,2014-09-22,2014,265,10,265.1,0,0,16.072044
2014-09-22 11:00:00,2014-09-22,2014,265,11,265.11,0,0,16.133226
2014-09-22 12:00:00,2014-09-22,2014,265,12,265.12,0,0,16.061847
2014-09-22 13:00:00,2014-09-22,2014,265,13,265.13,0,0,16.235196
2014-09-22 14:00:00,2014-09-22,2014,265,14,265.14,0,0,16.041453
2014-09-22 15:00:00,2014-09-22,2014,265,15,265.15,0,0,15.806922
2014-09-22 16:00:00,2014-09-22,2014,265,16,265.16,0,0,16.5615
2014-09-22 17:00:00,2014-09-22,2014,265,17,265.17,0,0,16.204605
2014-09-22 18:00:00,2014-09-22,2014,265,18,265.18,0,0,16.592091
2014-09-22 19:00:00,2014-09-22,2014,265,19,265.19,0,0,16.449333
2014-09-22 20:00:00,2014-09-22,2014,265,20,265.2,0,0,16.449333
2014-09-22 21:00:00,2014-09-22,2014,265,21,265.21,0,0,16.418742
2014-09-22 22:00:00,2014-09-22,2014,265,22,265.22,0,0,16.35756
2014-09-22 23:00:00,2014-09-22,2014,265,23,265.23,0,0,16.5615
2014-09-23,2014-09-23,2014,266,0,266,0,0,16.469727
2014-09-23 01:00:00,2014-09-23,2014,266,1,266.01,0,0,16.377954
2014-09-23 02:00:00,2014-09-23,2014,266,2,266.02,0,0,16.112832
2014-09-23 03:00:00,2014-09-23,2014,266,3,266.03,0,0,16.398348
2014-09-23 04:00:00,2014-09-23,2014,266,4,266.04,0,0,16.377954
2014-09-23 05:00:00,2014-09-23,2014,266,5,266.05,0,0,16.265787
2014-09-23 06:00:00,2014-09-23,2014,266,6,266.06,0,0,16.184211
2014-09-23 07:00:00,2014-09-23,2014,266,7,266.07,0,0,15.674361
2014-09-23 08:00:00,2014-09-23,2014,266,8,266.08,0,0,16.041453
2014-09-23 09:00:00,2014-09-23,2014,266,9,266.09,0,0,15.684558
2014-09-23 10:00:00,2014-09-23,2014,266,10,266.1,0,0,15.490815
2014-09-23 11:00:00,2014-09-23,2014,266,11,266.11,0,0,16.05165
2014-09-23 12:00:00,2014-09-23,2014,266,12,266.12,0,0,15.868104
2014-09-23 13:00:00,2014-09-23,2014,266,13,266.13,0,0,15.796725
2014-09-23 14:00:00,2014-09-23,2014,266,14,266.14,0,0,15.511209
2014-09-23 15:00:00,2014-09-23,2014,266,15,266.15,0,0,15.929286
2014-09-23 16:00:00,2014-09-23,2014,266,16,266.16,0,0,15.888498
2014-09-23 17:00:00,2014-09-23,2014,266,17,266.17,0,0,15.908892
2014-09-23 18:00:00,2014-09-23,2014,266,18,266.18,0,0,15.898695
2014-09-23 19:00:00,2014-09-23,2014,266,19,266.19,0,0,15.776331
2014-09-23 20:00:00,2014-09-23,2014,266,20,266.2,0,0,15.633573
2014-09-23 21:00:00,2014-09-23,2014,266,21,266.21,0,0,15.908892
2014-09-23 22:00:00,2014-09-23,2014,266,22,266.22,0,0,16.15362
2014-09-23 23:00:00,2014-09-23,2014,266,23,266.23,0,0,15.990468
2014-09-24,2014-09-24,2014,267,0,267,0,0,15.653967
2014-09-24 01:00:00,2014-09-24,2014,267,1,267.01,0,0,15.674361
2014-09-24 02:00:00,2014-09-24,2014,267,2,267.02,0,0,16.021059
2014-09-24 03:00:00,2014-09-24,2014,267,3,267.03,0,0,15.837513
2014-09-24 04:00:00,2014-09-24,2014,267,4,267.04,0,0,15.653967
2014-09-24 05:00:00,2014-09-24,2014,267,5,267.05,0,0,16.05165
2014-09-24 06:00:00,2014-09-24,2014,267,6,267.06,0,0,15.919089
2014-09-24 07:00:00,2014-09-24,2014,267,7,267.07,0,0,15.827316
2014-09-24 08:00:00,2014-09-24,2014,267,8,267.08,0,0,15.551997
2014-09-24 09:00:00,2014-09-24,2014,267,9,267.09,0,0,15.460224
2014-09-24 10:00:00,2014-09-24,2014,267,10,267.1,0,0,15.5418
2014-09-24 11:00:00,2014-09-24,2014,267,11,267.11,0,0,15.082935
2014-09-24 12:00:00,2014-09-24,2014,267,12,267.12,0,0,15.144117
2014-09-24 13:00:00,2014-09-24,2014,267,13,267.13,0,0,15.409239
2014-09-24 14:00:00,2014-09-24,2014,267,14,267.14,0,0,15.327663
2014-09-24 15:00:00,2014-09-24,2014,267,15,267.15,0,0,15.399042
2014-09-24 16:00:00,2014-09-24,2014,267,16,267.16,0,0,15.664164
2014-09-24 17:00:00,2014-09-24,2014,267,17,267.17,0,0,15.358254
2014-09-24 18:00:00,2014-09-24,2014,267,18,267.18,0,0,15.460224
2014-09-24 19:00:00,2014-09-24,2014,267,19,267.19,0,0,15.5418
2014-09-24 20:00:00,2014-09-24,2014,267,20,267.2,0,0,15.582588
2014-09-24 21:00:00,2014-09-24,2014,267,21,267.21,0,0,15.511209
2014-09-24 22:00:00,2014-09-24,2014,267,22,267.22,0,0,15.378648
2014-09-24 23:00:00,2014-09-24,2014,267,23,267.23,0,0,15.74574
2014-09-25,2014-09-25,2014,268,0,268,0,0,15.256284
2014-09-25 01:00:00,2014-09-25,2014,268,1,268.01,0,0,15.297072
2014-09-25 02:00:00,2014-09-25,2014,268,2,268.02,0,0,15.246087
2014-09-25 03:00:00,2014-09-25,2014,268,3,268.03,0,0,15.501012
2014-09-25 04:00:00,2014-09-25,2014,268,4,268.04,0,0,15.388845
2014-09-25 05:00:00,2014-09-25,2014,268,5,268.05,0,0,15.276678
2014-09-25 06:00:00,2014-09-25,2014,268,6,268.06,0,0,15.266481
2014-09-25 07:00:00,2014-09-25,2014,268,7,268.07,0,0,15.266481
2014-09-25 08:00:00,2014-09-25,2014,268,8,268.08,0,0,15.103329
2014-09-25 09:00:00,2014-09-25,2014,268,9,268.09,0,0,14.991162
2014-09-25 10:00:00,2014-09-25,2014,268,10,268.1,0,0,14.960571
2014-09-25 11:00:00,2014-09-25,2014,268,11,268.11,0,0,14.838207
2014-09-25 12:00:00,2014-09-25,2014,268,12,268.12,0,0,14.858601
2014-09-25 13:00:00,2014-09-25,2014,268,13,268.13,0,0,15.001359
2014-09-25 14:00:00,2014-09-25,2014,268,14,268.14,0,0,14.695449
2014-09-25 15:00:00,2014-09-25,2014,268,15,268.15,0,0,15.082935
2014-09-25 16:00:00,2014-09-25,2014,268,16,268.16,0,0,14.919783
2014-09-25 17:00:00,2014-09-25,2014,268,17,268.17,0,0,15.113526
2014-09-25 18:00:00,2014-09-25,2014,268,18,268.18,0,0,15.256284
2014-09-25 19:00:00,2014-09-25,2014,268,19,268.19,0,0,15.154314
2014-09-25 20:00:00,2014-09-25,2014,268,20,268.2,0,0,15.388845
2014-09-25 21:00:00,2014-09-25,2014,268,21,268.21,0,0,14.991162
2014-09-25 22:00:00,2014-09-25,2014,268,22,268.22,0,0,14.970768
2014-09-25 23:00:00,2014-09-25,2014,268,23,268.23,0,0,15.144117
2014-09-26,2014-09-26,2014,269,0,269,0,0,14.817813
2014-09-26 01:00:00,2014-09-26,2014,269,1,269.01,0,0,14.777025
2014-09-26 02:00:00,2014-09-26,2014,269,2,269.02,0,0,14.817813
2014-09-26 03:00:00,2014-09-26,2014,269,3,269.03,0,0,14.634267
2014-09-26 04:00:00,2014-09-26,2014,269,4,269.04,0,0,14.919783
2014-09-26 05:00:00,2014-09-26,2014,269,5,269.05,0,0,14.797419
2014-09-26 06:00:00,2014-09-26,2014,269,6,269.06,0,0,14.878995
2014-09-26 07:00:00,2014-09-26,2014,269,7,269.07,0,0,14.878995
2014-09-26 08:00:00,2014-09-26,2014,269,8,269.08,0,0,14.613873
2014-09-26 09:00:00,2014-09-26,2014,269,9,269.09,0,0,14.746434
2014-09-26 10:00:00,2014-09-26,2014,269,10,269.1,0,0,14.440524
2014-09-26 11:00:00,2014-09-26,2014,269,11,269.11,0,0,14.430327
2014-09-26 12:00:00,2014-09-26,2014,269,12,269.12,0,0,14.236584
2014-09-26 13:00:00,2014-09-26,2014,269,13,269.13,0,0,14.552691
2014-09-26 14:00:00,2014-09-26,2014,269,14,269.14,0,0,14.583282
2014-09-26 15:00:00,2014-09-26,2014,269,15,269.15,0,0,14.62407
2014-09-26 16:00:00,2014-09-26,2014,269,16,269.16,0,0,14.777025
2014-09-26 17:00:00,2014-09-26,2014,269,17,269.17,0,0,14.583282
2014-09-26 18:00:00,2014-09-26,2014,269,18,269.18,0,0,14.491509
2014-09-26 19:00:00,2014-09-26,2014,269,19,269.19,0,0,14.736237
2014-09-26 20:00:00,2014-09-26,2014,269,20,269.2,0,0,14.675055
2014-09-26 21:00:00,2014-09-26,2014,269,21,269.21,0,0,14.5221
2014-09-26 22:00:00,2014-09-26,2014,269,22,269.22,0,0,14.72604
2014-09-26 23:00:00,2014-09-26,2014,269,23,269.23,0,0,14.664858
2014-09-27,2014-09-27,2014,270,0,270,0,0,14.338554
2014-09-27 01:00:00,2014-09-27,2014,270,1,270.01,0,0,14.583282
2014-09-27 02:00:00,2014-09-27,2014,270,2,270.02,0,0,14.705646
2014-09-27 03:00:00,2014-09-27,2014,270,3,270.03,0,0,14.562888
2014-09-27 04:00:00,2014-09-27,2014,270,4,270.04,0,0,14.430327
2014-09-27 05:00:00,2014-09-27,2014,270,5,270.05,0,0,14.562888
2014-09-27 06:00:00,2014-09-27,2014,270,6,270.06,0,0,14.695449
2014-09-27 07:00:00,2014-09-27,2014,270,7,270.07,0,0,14.532297
2014-09-27 08:00:00,2014-09-27,2014,270,8,270.08,0,0,14.552691
2014-09-27 09:00:00,2014-09-27,2014,270,9,270.09,0,0,14.471115
2014-09-27 10:00:00,2014-09-27,2014,270,10,270.1,0,0,14.104023
2014-09-27 11:00:00,2014-09-27,2014,270,11,270.11,0,0,14.328357
2014-09-27 12:00:00,2014-09-27,2014,270,12,270.12,0,0,14.093826
2014-09-27 13:00:00,2014-09-27,2014,270,13,270.13,0,0,14.246781
2014-09-27 14:00:00,2014-09-27,2014,270,14,270.14,0,0,14.236584
2014-09-27 15:00:00,2014-09-27,2014,270,15,270.15,0,0,14.338554
2014-09-27 16:00:00,2014-09-27,2014,270,16,270.16,0,0,14.104023
2014-09-27 17:00:00,2014-09-27,2014,270,17,270.17,0,0,14.134614
2014-09-27 18:00:00,2014-09-27,2014,270,18,270.18,0,0,14.093826
2014-09-27 19:00:00,2014-09-27,2014,270,19,270.19,0,0,14.532297
2014-09-27 20:00:00,2014-09-27,2014,270,20,270.2,0,0,14.634267
2014-09-27 21:00:00,2014-09-27,2014,270,21,270.21,0,0,14.440524
2014-09-27 22:00:00,2014-09-27,2014,270,22,270.22,0,0,14.358948
2014-09-27 23:00:00,2014-09-27,2014,270,23,270.23,0,0,14.501706
2014-09-28,2014-09-28,2014,271,0,271,0,0,14.583282
2014-09-28 01:00:00,2014-09-28,2014,271,1,271.01,0,0,14.511903
2014-09-28 02:00:00,2014-09-28,2014,271,2,271.02,0,0,14.409933
2014-09-28 03:00:00,2014-09-28,2014,271,3,271.03,0,0,14.562888
2014-09-28 04:00:00,2014-09-28,2014,271,4,271.04,0,0,14.307963
2014-09-28 05:00:00,2014-09-28,2014,271,5,271.05,0,0,14.42013
2014-09-28 06:00:00,2014-09-28,2014,271,6,271.06,0,0,14.460918
2014-09-28 07:00:00,2014-09-28,2014,271,7,271.07,0,0,14.256978
2014-09-28 08:00:00,2014-09-28,2014,271,8,271.08,0,0,14.31816
2014-09-28 09:00:00,2014-09-28,2014,271,9,271.09,0,0,14.226387
2014-09-28 10:00:00,2014-09-28,2014,271,10,271.1,0,0,13.879689
2014-09-28 11:00:00,2014-09-28,2014,271,11,271.11,0,0,14.022447
2014-09-28 12:00:00,2014-09-28,2014,271,12,271.12,0,0,14.144811
2014-09-28 13:00:00,2014-09-28,2014,271,13,271.13,0,0,14.205993
2014-09-28 14:00:00,2014-09-28,2014,271,14,271.14,0,0,14.053038
2014-09-28 15:00:00,2014-09-28,2014,271,15,271.15,0,0,14.256978
2014-09-28 16:00:00,2014-09-28,2014,271,16,271.16,0,0,14.144811
2014-09-28 17:00:00,2014-09-28,2014,271,17,271.17,0,0,14.073432
2014-09-28 18:00:00,2014-09-28,2014,271,18,271.18,0,0,14.430327
2014-09-28 19:00:00,2014-09-28,2014,271,19,271.19,0,0,14.226387
2014-09-28 20:00:00,2014-09-28,2014,271,20,271.2,0,0,14.21619
2014-09-28 21:00:00,2014-09-28,2014,271,21,271.21,0,0,14.236584
2014-09-28 22:00:00,2014-09-28,2014,271,22,271.22,0,0,13.951068
2014-09-28 23:00:00,2014-09-28,2014,271,23,271.23,0,0,14.083629
2014-09-29,2014-09-29,2014,272,0,272,0,0,13.930674
2014-09-29 01:00:00,2014-09-29,2014,272,1,272.01,0,0,13.951068
2014-09-29 02:00:00,2014-09-29,2014,272,2,272.02,0,0,14.022447
2014-09-29 03:00:00,2014-09-29,2014,272,3,272.03,0,0,13.869492
2014-09-29 04:00:00,2014-09-29,2014,272,4,272.04,0,0,13.930674
2014-09-29 05:00:00,2014-09-29,2014,272,5,272.05,0,0,13.951068
2014-09-29 06:00:00,2014-09-29,2014,272,6,272.06,0,0,13.91028
2014-09-29 07:00:00,2014-09-29,2014,272,7,272.07,0,0,13.777719
2014-09-29 08:00:00,2014-09-29,2014,272,8,272.08,0,0,13.798113
2014-09-29 09:00:00,2014-09-29,2014,272,9,272.09,0,0,13.777719
2014-09-29 10:00:00,2014-09-29,2014,272,10,272.1,0,0,13.981659
2014-09-29 11:00:00,2014-09-29,2014,272,11,272.11,0,0,14.002053
2014-09-29 12:00:00,2014-09-29,2014,272,12,272.12,0,0,13.879689
2014-09-29 13:00:00,2014-09-29,2014,272,13,272.13,0,0,13.838901
2014-09-29 14:00:00,2014-09-29,2014,272,14,272.14,0,0,13.951068
2014-09-29 15:00:00,2014-09-29,2014,272,15,272.15,0,0,14.155008
2014-09-29 16:00:00,2014-09-29,2014,272,16,272.16,0,0,14.31816
2014-09-29 17:00:00,2014-09-29,2014,272,17,272.17,0,0,14.01225
2014-09-29 18:00:00,2014-09-29,2014,272,18,272.18,0,0,14.236584
2014-09-29 19:00:00,2014-09-29,2014,272,19,272.19,0.0508,0,14.073432
2014-09-29 20:00:00,2014-09-29,2014,272,20,272.2,0,0.0508,13.920477
2014-09-29 21:00:00,2014-09-29,2014,272,21,272.21,0.0508,0,13.838901
2014-09-29 22:00:00,2014-09-29,2014,272,22,272.22,0.0508,0.0508,13.961265
2014-09-29 23:00:00,2014-09-29,2014,272,23,272.23,0,0.0508,14.10402
2014-09-30,2014-09-30,2014,273,0,273,0.0762,0,13.92048
2014-09-30 01:00:00,2014-09-30,2014,273,1,273.01,0,0.0762,13.71654
2014-09-30 02:00:00,2014-09-30,2014,273,2,273.02,0.0508,0,13.74713
2014-09-30 03:00:00,2014-09-30,2014,273,3,273.03,0,0.0508,14.15501
2014-09-30 04:00:00,2014-09-30,2014,273,4,273.04,0,0,14.10402
2014-09-30 05:00:00,2014-09-30,2014,273,5,273.05,0,0,13.96126
2014-09-30 06:00:00,2014-09-30,2014,273,6,273.06,0,0,13.96126
2014-09-30 07:00:00,2014-09-30,2014,273,7,273.07,0.0508,0,13.90008
2014-09-30 08:00:00,2014-09-30,2014,273,8,273.08,0,0.0508,13.86949
2014-09-30 09:00:00,2014-09-30,2014,273,9,273.09,0,0,13.77772
2014-09-30 10:00:00,2014-09-30,2014,273,10,273.1,0,0,13.77772
2014-09-30 11:00:00,2014-09-30,2014,273,11,273.11,0,0,14.09383
2014-09-30 12:00:00,2014-09-30,2014,273,12,273.12,0,0,14.01225
2014-09-30 13:00:00,2014-09-30,2014,273,13,273.13,0,0,13.77772
2014-09-30 14:00:00,2014-09-30,2014,273,14,273.14,0,0,13.88989
2014-09-30 15:00:00,2014-09-30,2014,273,15,273.15,0,0,13.79811
2014-09-30 16:00:00,2014-09-30,2014,273,16,273.16,0,0,13.66555
2014-09-30 17:00:00,2014-09-30,2014,273,17,273.17,0,0,13.85929
2014-09-30 18:00:00,2014-09-30,2014,273,18,273.18,0,0,14.1958
2014-09-30 19:00:00,2014-09-30,2014,273,19,273.19,0,0,13.80831
2014-09-30 20:00:00,2014-09-30,2014,273,20,273.2,0,0,13.8389
2014-09-30 21:00:00,2014-09-30,2014,273,21,273.21,0,0,13.81851
2014-09-30 22:00:00,2014-09-30,2014,273,22,273.22,0,0,13.81851
2014-09-30 23:00:00,2014-09-30,2014,273,23,273.23,0,0,13.68595
2014-10-01,2014-10-01,2014,274,0,274,0,0,13.74713
2014-10-01 01:00:00,2014-10-01,2014,274,1,274.01,0,0,14.04284
2014-10-01 02:00:00,2014-10-01,2014,274,2,274.02,0,0,14.00205
2014-10-01 03:00:00,2014-10-01,2014,274,3,274.03,0,0,13.57378
2014-10-01 04:00:00,2014-10-01,2014,274,4,274.04,0,0,13.86949
2014-10-01 05:00:00,2014-10-01,2014,274,5,274.05,0,0,13.81851
2014-10-01 06:00:00,2014-10-01,2014,274,6,274.06,0,0,13.65535
2014-10-01 07:00:00,2014-10-01,2014,274,7,274.07,0,0,13.75732
2014-10-01 08:00:00,2014-10-01,2014,274,8,274.08,0,0,14.07343
2014-10-01 09:00:00,2014-10-01,2014,274,9,274.09,0,0,13.86949
2014-10-01 10:00:00,2014-10-01,2014,274,10,274.1,0,0,13.91028
2014-10-01 11:00:00,2014-10-01,2014,274,11,274.11,0,0,13.58398
2014-10-01 12:00:00,2014-10-01,2014,274,12,274.12,0,0,13.8389
2014-10-01 13:00:00,2014-10-01,2014,274,13,274.13,0,0,13.80831
2014-10-01 14:00:00,2014-10-01,2014,274,14,274.14,0,0,13.69614
2014-10-01 15:00:00,2014-10-01,2014,274,15,274.15,0,0,13.4922
2014-10-01 16:00:00,2014-10-01,2014,274,16,274.16,0,0,13.85929
2014-10-01 17:00:00,2014-10-01,2014,274,17,274.17,0,0,13.77772
2014-10-01 18:00:00,2014-10-01,2014,274,18,274.18,0,0,13.62476
2014-10-01 19:00:00,2014-10-01,2014,274,19,274.19,0,0,13.95107
2014-10-01 20:00:00,2014-10-01,2014,274,20,274.2,0,0,13.77772
2014-10-01 21:00:00,2014-10-01,2014,274,21,274.21,0,0,13.8389
2014-10-01 22:00:00,2014-10-01,2014,274,22,274.22,0,0,13.8287
2014-10-01 23:00:00,2014-10-01,2014,274,23,274.23,0,0,13.68595
2015-05-15,2015-05-15,2015,135,0,135,0,NA,31.94218
2015-05-15 01:00:00,2015-05-15,2015,135,1,135.01,0,0,31.8708
2015-05-15 02:00:00,2015-05-15,2015,135,2,135.02,0,0,31.69745
2015-05-15 03:00:00,2015-05-15,2015,135,3,135.03,0,0,31.8708
2015-05-15 04:00:00,2015-05-15,2015,135,4,135.04,0,0,31.95237
2015-05-15 05:00:00,2015-05-15,2015,135,5,135.05,0,0,31.97277
2015-05-15 06:00:00,2015-05-15,2015,135,6,135.06,0,0,32.03395
2015-05-15 07:00:00,2015-05-15,2015,135,7,135.07,0,0,31.65666
2015-05-15 08:00:00,2015-05-15,2015,135,8,135.08,0,0,31.64646
2015-05-15 09:00:00,2015-05-15,2015,135,9,135.09,0,0,31.46292
2015-05-15 10:00:00,2015-05-15,2015,135,10,135.1,0,0,31.5139
2015-05-15 11:00:00,2015-05-15,2015,135,11,135.11,0,0,31.83001
2015-05-15 12:00:00,2015-05-15,2015,135,12,135.12,0,0,31.81981
2015-05-15 13:00:00,2015-05-15,2015,135,13,135.13,0,0,31.70765
2015-05-15 14:00:00,2015-05-15,2015,135,14,135.14,0,0,32.04415
2015-05-15 15:00:00,2015-05-15,2015,135,15,135.15,0,0,32.08494
2015-05-15 16:00:00,2015-05-15,2015,135,16,135.16,0,0,31.73824
2015-05-15 17:00:00,2015-05-15,2015,135,17,135.17,0,0,31.77903
2015-05-15 18:00:00,2015-05-15,2015,135,18,135.18,0,0,31.881
2015-05-15 19:00:00,2015-05-15,2015,135,19,135.19,0,0,31.80962
2015-05-15 20:00:00,2015-05-15,2015,135,20,135.2,0,0,31.67706
2015-05-15 21:00:00,2015-05-15,2015,135,21,135.21,0,0,31.67706
2015-05-15 22:00:00,2015-05-15,2015,135,22,135.22,0,0,31.56489
2015-05-15 23:00:00,2015-05-15,2015,135,23,135.23,0,0,31.47312
2015-05-16,2015-05-16,2015,136,0,136,0,0,31.56489
2015-05-16 01:00:00,2015-05-16,2015,136,1,136.01,0,0,31.63627
2015-05-16 02:00:00,2015-05-16,2015,136,2,136.02,0,0,31.50371
2015-05-16 03:00:00,2015-05-16,2015,136,3,136.03,0,0,31.58528
2015-05-16 04:00:00,2015-05-16,2015,136,4,136.04,0,0,31.25898
2015-05-16 05:00:00,2015-05-16,2015,136,5,136.05,0,0,31.64646
